size_usd,repaid,liquidated,days_ago,wallet_id,wallet_type
51041.8,True,False,119,0x0000000000000000000000000000000000000a45,reliable
1196.2,True,False,118,0x0000000000000000000000000000000000000a45,reliable
17951.36,True,False,114,0x0000000000000000000000000000000000000a45,reliable
1146.98,False,True,38,0x0000000000000000000000000000000000000a45,reliable
213.22,True,False,30,0x0000000000000000000000000000000000000a45,reliable
729.9,False,False,25,0x0000000000000000000000000000000000000a45,reliable
4953.22,True,False,24,0x0000000000000000000000000000000000000a45,reliable
6175.64,True,False,882,0x0000000000000000000000000000000000000a46,reliable
216.58,True,False,592,0x0000000000000000000000000000000000000a46,reliable
3409.49,True,False,574,0x0000000000000000000000000000000000000a46,reliable
342.88,True,False,561,0x0000000000000000000000000000000000000a46,reliable
726.02,True,False,506,0x0000000000000000000000000000000000000a46,reliable
207590.47,True,False,68,0x0000000000000000000000000000000000000a46,reliable
796.16,True,False,1147,0x0000000000000000000000000000000000000a47,reliable
13114.15,True,False,1112,0x0000000000000000000000000000000000000a47,reliable
6458.93,True,False,932,0x0000000000000000000000000000000000000a47,reliable
1573.34,True,False,879,0x0000000000000000000000000000000000000a47,reliable
1138.48,False,True,781,0x0000000000000000000000000000000000000a47,reliable
190.29,True,False,728,0x0000000000000000000000000000000000000a47,reliable
1712.45,True,False,602,0x0000000000000000000000000000000000000a47,reliable
10473.08,True,False,458,0x0000000000000000000000000000000000000a47,reliable
15465.64,True,False,140,0x0000000000000000000000000000000000000a47,reliable
12375.05,True,False,124,0x0000000000000000000000000000000000000a47,reliable
8527.48,True,False,93,0x0000000000000000000000000000000000000a47,reliable
190.52,True,False,55,0x0000000000000000000000000000000000000a47,reliable
6022.19,True,False,1162,0x0000000000000000000000000000000000000a48,reliable
4472.85,True,False,1161,0x0000000000000000000000000000000000000a48,reliable
1039.36,True,False,1075,0x0000000000000000000000000000000000000a48,reliable
26736.99,True,False,926,0x0000000000000000000000000000000000000a48,reliable
1247.04,True,False,696,0x0000000000000000000000000000000000000a48,reliable
43584.4,True,False,663,0x0000000000000000000000000000000000000a48,reliable
9514.45,True,False,653,0x0000000000000000000000000000000000000a48,reliable
773.98,True,False,620,0x0000000000000000000000000000000000000a48,reliable
423.64,False,True,568,0x0000000000000000000000000000000000000a48,reliable
7622.64,True,False,367,0x0000000000000000000000000000000000000a48,reliable
524.24,True,False,362,0x0000000000000000000000000000000000000a48,reliable
210.62,True,False,320,0x0000000000000000000000000000000000000a48,reliable
976.85,True,False,314,0x0000000000000000000000000000000000000a48,reliable
900.69,True,False,250,0x0000000000000000000000000000000000000a48,reliable
10731.17,True,False,230,0x0000000000000000000000000000000000000a48,reliable
2279.13,True,False,34,0x0000000000000000000000000000000000000a48,reliable
2530.79,True,False,13,0x0000000000000000000000000000000000000a48,reliable
71270.11,True,False,1185,0x0000000000000000000000000000000000000a49,reliable
1643.85,True,False,1116,0x0000000000000000000000000000000000000a49,reliable
11741.25,True,False,1114,0x0000000000000000000000000000000000000a49,reliable
2617.32,True,False,1090,0x0000000000000000000000000000000000000a49,reliable
14095.24,True,False,802,0x0000000000000000000000000000000000000a49,reliable
1206.75,True,False,638,0x0000000000000000000000000000000000000a49,reliable
1910.77,True,False,483,0x0000000000000000000000000000000000000a49,reliable
11841.21,True,False,476,0x0000000000000000000000000000000000000a49,reliable
14920.1,True,False,467,0x0000000000000000000000000000000000000a49,reliable
80284.2,True,False,447,0x0000000000000000000000000000000000000a49,reliable
759.37,True,False,355,0x0000000000000000000000000000000000000a49,reliable
113.66,True,False,310,0x0000000000000000000000000000000000000a49,reliable
555.66,True,False,288,0x0000000000000000000000000000000000000a49,reliable
2323.07,True,False,1197,0x0000000000000000000000000000000000000a4a,reliable
1601.22,True,False,1178,0x0000000000000000000000000000000000000a4a,reliable
19455.86,False,False,1148,0x0000000000000000000000000000000000000a4a,reliable
1719.53,True,False,1144,0x0000000000000000000000000000000000000a4a,reliable
279.3,True,False,1107,0x0000000000000000000000000000000000000a4a,reliable
268.93,True,False,1073,0x0000000000000000000000000000000000000a4a,reliable
309.32,True,False,923,0x0000000000000000000000000000000000000a4a,reliable
35381.49,True,False,884,0x0000000000000000000000000000000000000a4a,reliable
3537.32,True,False,806,0x0000000000000000000000000000000000000a4a,reliable
593.6,True,False,512,0x0000000000000000000000000000000000000a4a,reliable
23831.75,True,False,366,0x0000000000000000000000000000000000000a4a,reliable
1026.95,True,False,276,0x0000000000000000000000000000000000000a4a,reliable
1582.41,True,False,240,0x0000000000000000000000000000000000000a4a,reliable
4649.98,True,False,997,0x0000000000000000000000000000000000000a4b,moderate
1825.43,True,False,950,0x0000000000000000000000000000000000000a4b,moderate
2285.12,True,False,598,0x0000000000000000000000000000000000000a4b,moderate
732.93,True,False,535,0x0000000000000000000000000000000000000a4b,moderate
612.22,True,False,493,0x0000000000000000000000000000000000000a4b,moderate
79825.67,True,False,118,0x0000000000000000000000000000000000000a4b,moderate
1128.64,True,False,956,0x0000000000000000000000000000000000000a4c,reliable
276.29,True,False,898,0x0000000000000000000000000000000000000a4c,reliable
13782.95,True,False,785,0x0000000000000000000000000000000000000a4c,reliable
11118.19,True,False,747,0x0000000000000000000000000000000000000a4c,reliable
506.24,True,False,967,0x0000000000000000000000000000000000000a4d,reliable
100958.17,True,False,714,0x0000000000000000000000000000000000000a4d,reliable
270.14,True,False,618,0x0000000000000000000000000000000000000a4d,reliable
4654.49,True,False,616,0x0000000000000000000000000000000000000a4d,reliable
492.63,True,False,571,0x0000000000000000000000000000000000000a4d,reliable
30747.33,True,False,491,0x0000000000000000000000000000000000000a4d,reliable
3809.39,True,False,367,0x0000000000000000000000000000000000000a4d,reliable
4345.75,True,False,356,0x0000000000000000000000000000000000000a4d,reliable
5636.23,True,False,144,0x0000000000000000000000000000000000000a4d,reliable
1306.93,True,False,121,0x0000000000000000000000000000000000000a4d,reliable
345.49,True,False,117,0x0000000000000000000000000000000000000a4d,reliable
4164.84,True,False,64,0x0000000000000000000000000000000000000a4d,reliable
1477.41,True,False,41,0x0000000000000000000000000000000000000a4d,reliable
7759.73,True,False,38,0x0000000000000000000000000000000000000a4d,reliable
40575.92,True,False,1113,0x0000000000000000000000000000000000000a4e,moderate
24799.84,True,False,1033,0x0000000000000000000000000000000000000a4e,moderate
11112.76,True,False,1155,0x0000000000000000000000000000000000000a4f,reliable
396183.44,True,False,1099,0x0000000000000000000000000000000000000a4f,reliable
11823.72,True,False,967,0x0000000000000000000000000000000000000a4f,reliable
3377.2,True,False,875,0x0000000000000000000000000000000000000a4f,reliable
68211.73,True,False,856,0x0000000000000000000000000000000000000a4f,reliable
423.63,True,False,803,0x0000000000000000000000000000000000000a4f,reliable
10688.78,True,False,798,0x0000000000000000000000000000000000000a4f,reliable
153.14,True,False,780,0x0000000000000000000000000000000000000a4f,reliable
47918.38,True,False,550,0x0000000000000000000000000000000000000a4f,reliable
3140.41,True,False,270,0x0000000000000000000000000000000000000a4f,reliable
1492.31,True,False,1161,0x0000000000000000000000000000000000000a50,reliable
208.13,True,False,1154,0x0000000000000000000000000000000000000a50,reliable
42577.7,True,False,1098,0x0000000000000000000000000000000000000a50,reliable
975.4,True,False,974,0x0000000000000000000000000000000000000a50,reliable
7431.99,True,False,857,0x0000000000000000000000000000000000000a50,reliable
1111.84,True,False,842,0x0000000000000000000000000000000000000a50,reliable
821.65,True,False,742,0x0000000000000000000000000000000000000a50,reliable
1557.91,True,False,630,0x0000000000000000000000000000000000000a50,reliable
2150.29,True,False,553,0x0000000000000000000000000000000000000a50,reliable
2022.93,True,False,503,0x0000000000000000000000000000000000000a50,reliable
389.67,True,False,413,0x0000000000000000000000000000000000000a50,reliable
2692.34,True,False,411,0x0000000000000000000000000000000000000a50,reliable
120.29,True,False,383,0x0000000000000000000000000000000000000a50,reliable
788.01,True,False,321,0x0000000000000000000000000000000000000a50,reliable
506.41,True,False,237,0x0000000000000000000000000000000000000a50,reliable
21949.11,True,False,61,0x0000000000000000000000000000000000000a50,reliable
707.98,True,False,1060,0x0000000000000000000000000000000000000a51,reliable
3351.17,True,False,1009,0x0000000000000000000000000000000000000a51,reliable
27371.76,False,False,922,0x0000000000000000000000000000000000000a51,reliable
572.85,True,False,893,0x0000000000000000000000000000000000000a51,reliable
657.87,True,False,780,0x0000000000000000000000000000000000000a51,reliable
49105.88,True,False,723,0x0000000000000000000000000000000000000a51,reliable
12293.46,True,False,463,0x0000000000000000000000000000000000000a51,reliable
8561.17,True,False,396,0x0000000000000000000000000000000000000a51,reliable
584.84,True,False,1107,0x0000000000000000000000000000000000000a52,reliable
46362.1,True,False,1070,0x0000000000000000000000000000000000000a52,reliable
1901.7,True,False,1068,0x0000000000000000000000000000000000000a52,reliable
2421.73,True,False,1050,0x0000000000000000000000000000000000000a52,reliable
3104.7,True,False,1030,0x0000000000000000000000000000000000000a52,reliable
1645.47,True,False,978,0x0000000000000000000000000000000000000a52,reliable
2618.76,True,False,834,0x0000000000000000000000000000000000000a52,reliable
5302.44,True,False,831,0x0000000000000000000000000000000000000a52,reliable
29040.52,True,False,739,0x0000000000000000000000000000000000000a52,reliable
2482.95,True,False,707,0x0000000000000000000000000000000000000a52,reliable
9378.63,True,False,667,0x0000000000000000000000000000000000000a52,reliable
661.64,True,False,598,0x0000000000000000000000000000000000000a52,reliable
8311.08,True,False,572,0x0000000000000000000000000000000000000a52,reliable
119051.75,True,False,481,0x0000000000000000000000000000000000000a52,reliable
71934.48,True,False,171,0x0000000000000000000000000000000000000a52,reliable
1731.33,True,False,13,0x0000000000000000000000000000000000000a52,reliable
1258.92,True,False,1028,0x0000000000000000000000000000000000000a53,reliable
3911.09,True,False,988,0x0000000000000000000000000000000000000a53,reliable
50.0,False,False,973,0x0000000000000000000000000000000000000a53,reliable
24825.58,True,False,944,0x0000000000000000000000000000000000000a53,reliable
11272.71,True,False,940,0x0000000000000000000000000000000000000a53,reliable
2630.54,True,False,928,0x0000000000000000000000000000000000000a53,reliable
457.97,True,False,921,0x0000000000000000000000000000000000000a53,reliable
1581.95,True,False,861,0x0000000000000000000000000000000000000a53,reliable
824.0,True,False,846,0x0000000000000000000000000000000000000a53,reliable
6697.59,True,False,790,0x0000000000000000000000000000000000000a53,reliable
11255.49,True,False,757,0x0000000000000000000000000000000000000a53,reliable
542.05,True,False,751,0x0000000000000000000000000000000000000a53,reliable
60907.94,True,False,724,0x0000000000000000000000000000000000000a53,reliable
653.37,True,False,667,0x0000000000000000000000000000000000000a53,reliable
6200.87,True,False,513,0x0000000000000000000000000000000000000a53,reliable
6963.94,True,False,507,0x0000000000000000000000000000000000000a53,reliable
344.24,True,False,439,0x0000000000000000000000000000000000000a53,reliable
247.88,True,False,427,0x0000000000000000000000000000000000000a53,reliable
1659.78,True,False,294,0x0000000000000000000000000000000000000a53,reliable
70825.26,True,False,1151,0x0000000000000000000000000000000000000a54,reliable
1667.75,True,False,1071,0x0000000000000000000000000000000000000a54,reliable
5143.27,False,True,934,0x0000000000000000000000000000000000000a54,reliable
3195.75,True,False,914,0x0000000000000000000000000000000000000a54,reliable
5600.81,True,False,911,0x0000000000000000000000000000000000000a54,reliable
7869.89,True,False,846,0x0000000000000000000000000000000000000a54,reliable
90719.44,True,False,840,0x0000000000000000000000000000000000000a54,reliable
8295.85,True,False,786,0x0000000000000000000000000000000000000a54,reliable
793.99,True,False,651,0x0000000000000000000000000000000000000a54,reliable
269.0,True,False,612,0x0000000000000000000000000000000000000a54,reliable
2660.84,False,False,566,0x0000000000000000000000000000000000000a54,reliable
4308.16,True,False,530,0x0000000000000000000000000000000000000a54,reliable
3248.93,True,False,498,0x0000000000000000000000000000000000000a54,reliable
10553.34,True,False,366,0x0000000000000000000000000000000000000a54,reliable
103585.07,True,False,322,0x0000000000000000000000000000000000000a54,reliable
65.7,True,False,320,0x0000000000000000000000000000000000000a54,reliable
15231.37,True,False,73,0x0000000000000000000000000000000000000a54,reliable
855.72,False,False,58,0x0000000000000000000000000000000000000a54,reliable
2644.87,True,False,19,0x0000000000000000000000000000000000000a54,reliable
7269.7,True,False,782,0x0000000000000000000000000000000000000a55,reliable
3701.74,True,False,489,0x0000000000000000000000000000000000000a55,reliable
1428.07,True,False,155,0x0000000000000000000000000000000000000a55,reliable
7300.66,True,False,1108,0x0000000000000000000000000000000000000a56,reliable
10024.04,True,False,1070,0x0000000000000000000000000000000000000a56,reliable
375.31,True,False,1064,0x0000000000000000000000000000000000000a56,reliable
393.79,True,False,960,0x0000000000000000000000000000000000000a56,reliable
5859.51,True,False,942,0x0000000000000000000000000000000000000a56,reliable
545.24,True,False,939,0x0000000000000000000000000000000000000a56,reliable
11557.01,True,False,802,0x0000000000000000000000000000000000000a56,reliable
6357.96,True,False,801,0x0000000000000000000000000000000000000a56,reliable
3138.31,True,False,729,0x0000000000000000000000000000000000000a56,reliable
1857.44,True,False,677,0x0000000000000000000000000000000000000a56,reliable
724.76,True,False,668,0x0000000000000000000000000000000000000a56,reliable
5487.8,True,False,631,0x0000000000000000000000000000000000000a56,reliable
2017.57,True,False,615,0x0000000000000000000000000000000000000a56,reliable
21391.38,True,False,593,0x0000000000000000000000000000000000000a56,reliable
25882.28,True,False,570,0x0000000000000000000000000000000000000a56,reliable
11099.2,True,False,348,0x0000000000000000000000000000000000000a56,reliable
1084.0,True,False,337,0x0000000000000000000000000000000000000a56,reliable
8771.11,True,False,318,0x0000000000000000000000000000000000000a56,reliable
4350.93,True,False,46,0x0000000000000000000000000000000000000a56,reliable
130716.25,True,False,1196,0x0000000000000000000000000000000000000a57,moderate
605.48,True,False,727,0x0000000000000000000000000000000000000a57,moderate
818.59,True,False,575,0x0000000000000000000000000000000000000a57,moderate
1953.34,True,False,461,0x0000000000000000000000000000000000000a57,moderate
56670.66,True,False,275,0x0000000000000000000000000000000000000a57,moderate
114.91,True,False,145,0x0000000000000000000000000000000000000a57,moderate
923.75,True,False,1121,0x0000000000000000000000000000000000000a58,moderate
1585.43,True,False,1082,0x0000000000000000000000000000000000000a58,moderate
84864.28,True,False,1050,0x0000000000000000000000000000000000000a58,moderate
26035.37,True,False,976,0x0000000000000000000000000000000000000a58,moderate
677.15,True,False,899,0x0000000000000000000000000000000000000a58,moderate
1629.32,True,False,825,0x0000000000000000000000000000000000000a58,moderate
455.2,True,False,727,0x0000000000000000000000000000000000000a58,moderate
571.76,False,True,626,0x0000000000000000000000000000000000000a58,moderate
29749.8,True,False,448,0x0000000000000000000000000000000000000a58,moderate
4199.1,True,False,439,0x0000000000000000000000000000000000000a58,moderate
11191.53,True,False,364,0x0000000000000000000000000000000000000a58,moderate
6030.58,True,False,309,0x0000000000000000000000000000000000000a58,moderate
9676.68,True,False,268,0x0000000000000000000000000000000000000a58,moderate
3914.65,True,False,889,0x0000000000000000000000000000000000000a59,moderate
1680.49,True,False,819,0x0000000000000000000000000000000000000a59,moderate
1696.32,True,False,497,0x0000000000000000000000000000000000000a59,moderate
46940.44,True,False,381,0x0000000000000000000000000000000000000a59,moderate
294.45,True,False,33,0x0000000000000000000000000000000000000a59,moderate
3204.57,True,False,619,0x0000000000000000000000000000000000000a5a,moderate
4470.93,True,False,265,0x0000000000000000000000000000000000000a5a,moderate
1534.81,True,False,1026,0x0000000000000000000000000000000000000a5b,risky
13020.16,True,False,980,0x0000000000000000000000000000000000000a5b,risky
3137.62,True,False,969,0x0000000000000000000000000000000000000a5b,risky
178520.95,True,False,873,0x0000000000000000000000000000000000000a5b,risky
16623.31,True,False,826,0x0000000000000000000000000000000000000a5b,risky
14333.44,True,False,793,0x0000000000000000000000000000000000000a5b,risky
4953.14,True,False,766,0x0000000000000000000000000000000000000a5b,risky
71484.85,True,False,601,0x0000000000000000000000000000000000000a5b,risky
108959.38,True,False,152,0x0000000000000000000000000000000000000a5b,risky
28040.99,True,False,1180,0x0000000000000000000000000000000000000a5c,reliable
3773.93,True,False,1154,0x0000000000000000000000000000000000000a5c,reliable
22374.18,True,False,1129,0x0000000000000000000000000000000000000a5c,reliable
646.12,True,False,1049,0x0000000000000000000000000000000000000a5c,reliable
175.01,True,False,1026,0x0000000000000000000000000000000000000a5c,reliable
179499.01,True,False,981,0x0000000000000000000000000000000000000a5c,reliable
2019.65,True,False,1161,0x0000000000000000000000000000000000000a5d,reliable
1034.29,False,False,999,0x0000000000000000000000000000000000000a5d,reliable
21053.1,True,False,980,0x0000000000000000000000000000000000000a5d,reliable
110.02,True,False,918,0x0000000000000000000000000000000000000a5d,reliable
1970.85,True,False,101,0x0000000000000000000000000000000000000a5d,reliable
1091.04,False,True,1190,0x0000000000000000000000000000000000000a5e,risky
19456.96,True,False,1111,0x0000000000000000000000000000000000000a5e,risky
8379.26,False,True,1031,0x0000000000000000000000000000000000000a5e,risky
56621.5,True,False,1028,0x0000000000000000000000000000000000000a5e,risky
28297.63,True,False,869,0x0000000000000000000000000000000000000a5e,risky
423.0,False,True,677,0x0000000000000000000000000000000000000a5e,risky
2724.48,True,False,446,0x0000000000000000000000000000000000000a5e,risky
137422.79,True,False,164,0x0000000000000000000000000000000000000a5e,risky
3238.65,True,False,1184,0x0000000000000000000000000000000000000a5f,reliable
6680.41,True,False,1152,0x0000000000000000000000000000000000000a5f,reliable
1284.38,True,False,1105,0x0000000000000000000000000000000000000a5f,reliable
95511.48,True,False,1031,0x0000000000000000000000000000000000000a5f,reliable
446.28,True,False,826,0x0000000000000000000000000000000000000a5f,reliable
24547.65,True,False,825,0x0000000000000000000000000000000000000a5f,reliable
3075.69,True,False,723,0x0000000000000000000000000000000000000a5f,reliable
316.14,True,False,661,0x0000000000000000000000000000000000000a5f,reliable
152.81,True,False,644,0x0000000000000000000000000000000000000a5f,reliable
4151.91,True,False,639,0x0000000000000000000000000000000000000a5f,reliable
15345.26,True,False,619,0x0000000000000000000000000000000000000a5f,reliable
790.2,True,False,553,0x0000000000000000000000000000000000000a5f,reliable
8359.92,True,False,383,0x0000000000000000000000000000000000000a5f,reliable
13583.94,True,False,360,0x0000000000000000000000000000000000000a5f,reliable
9276.95,True,False,278,0x0000000000000000000000000000000000000a5f,reliable
38741.3,True,False,234,0x0000000000000000000000000000000000000a5f,reliable
7621.33,True,False,232,0x0000000000000000000000000000000000000a5f,reliable
67341.01,True,False,227,0x0000000000000000000000000000000000000a5f,reliable
4025.11,True,False,226,0x0000000000000000000000000000000000000a5f,reliable
3123.46,True,False,129,0x0000000000000000000000000000000000000a5f,reliable
5330.22,False,True,99,0x0000000000000000000000000000000000000a5f,reliable
1078.81,True,False,69,0x0000000000000000000000000000000000000a5f,reliable
9667.02,True,False,59,0x0000000000000000000000000000000000000a5f,reliable
12095.79,True,False,1073,0x0000000000000000000000000000000000000a60,moderate
401.98,True,False,694,0x0000000000000000000000000000000000000a60,moderate
210.04,True,False,585,0x0000000000000000000000000000000000000a60,moderate
522.08,True,False,521,0x0000000000000000000000000000000000000a60,moderate
950.83,True,False,423,0x0000000000000000000000000000000000000a60,moderate
527.44,True,False,279,0x0000000000000000000000000000000000000a60,moderate
4957.09,True,False,49,0x0000000000000000000000000000000000000a60,moderate
13991.65,True,False,1137,0x0000000000000000000000000000000000000a61,reliable
3839.04,True,False,863,0x0000000000000000000000000000000000000a61,reliable
46797.41,True,False,606,0x0000000000000000000000000000000000000a61,reliable
880.31,True,False,452,0x0000000000000000000000000000000000000a61,reliable
32145.44,True,False,378,0x0000000000000000000000000000000000000a61,reliable
523.35,True,False,200,0x0000000000000000000000000000000000000a61,reliable
400875.56,True,False,131,0x0000000000000000000000000000000000000a61,reliable
765.18,True,False,817,0x0000000000000000000000000000000000000a62,reliable
52301.77,True,False,719,0x0000000000000000000000000000000000000a62,reliable
8086.79,True,False,381,0x0000000000000000000000000000000000000a62,reliable
21513.88,True,False,74,0x0000000000000000000000000000000000000a62,reliable
24109.71,True,False,1125,0x0000000000000000000000000000000000000a63,moderate
1366.97,False,True,1066,0x0000000000000000000000000000000000000a63,moderate
576.98,False,True,1023,0x0000000000000000000000000000000000000a63,moderate
4682.91,True,False,889,0x0000000000000000000000000000000000000a63,moderate
1447.26,True,False,822,0x0000000000000000000000000000000000000a63,moderate
89162.95,True,False,664,0x0000000000000000000000000000000000000a63,moderate
1700.97,True,False,628,0x0000000000000000000000000000000000000a63,moderate
294.68,True,False,551,0x0000000000000000000000000000000000000a63,moderate
1261.09,True,False,528,0x0000000000000000000000000000000000000a63,moderate
2791.46,True,False,496,0x0000000000000000000000000000000000000a63,moderate
3234.77,True,False,386,0x0000000000000000000000000000000000000a63,moderate
40103.23,True,False,315,0x0000000000000000000000000000000000000a63,moderate
29583.42,True,False,267,0x0000000000000000000000000000000000000a63,moderate
14847.04,True,False,137,0x0000000000000000000000000000000000000a63,moderate
1640.62,True,False,1189,0x0000000000000000000000000000000000000a64,reliable
5869.96,True,False,1103,0x0000000000000000000000000000000000000a64,reliable
48535.87,True,False,1034,0x0000000000000000000000000000000000000a64,reliable
2068.26,True,False,908,0x0000000000000000000000000000000000000a64,reliable
1803.0,True,False,892,0x0000000000000000000000000000000000000a64,reliable
2158.48,True,False,877,0x0000000000000000000000000000000000000a64,reliable
24575.64,True,False,831,0x0000000000000000000000000000000000000a64,reliable
5353.67,True,False,807,0x0000000000000000000000000000000000000a64,reliable
7646.77,True,False,765,0x0000000000000000000000000000000000000a64,reliable
6487.63,True,False,710,0x0000000000000000000000000000000000000a64,reliable
6281.78,True,False,504,0x0000000000000000000000000000000000000a64,reliable
1582.6,True,False,471,0x0000000000000000000000000000000000000a64,reliable
22226.48,True,False,407,0x0000000000000000000000000000000000000a64,reliable
2146.31,True,False,400,0x0000000000000000000000000000000000000a64,reliable
2399.33,True,False,394,0x0000000000000000000000000000000000000a64,reliable
18586.1,True,False,211,0x0000000000000000000000000000000000000a64,reliable
1657.37,True,False,193,0x0000000000000000000000000000000000000a64,reliable
991.82,True,False,1137,0x0000000000000000000000000000000000000a65,reliable
6934.06,True,False,1132,0x0000000000000000000000000000000000000a65,reliable
8660.98,True,False,1130,0x0000000000000000000000000000000000000a65,reliable
6589.68,True,False,957,0x0000000000000000000000000000000000000a65,reliable
2721.91,True,False,937,0x0000000000000000000000000000000000000a65,reliable
767.45,True,False,817,0x0000000000000000000000000000000000000a65,reliable
14803.05,True,False,759,0x0000000000000000000000000000000000000a65,reliable
66163.84,True,False,698,0x0000000000000000000000000000000000000a65,reliable
12322.64,True,False,682,0x0000000000000000000000000000000000000a65,reliable
8825.21,True,False,543,0x0000000000000000000000000000000000000a65,reliable
5486.55,True,False,438,0x0000000000000000000000000000000000000a65,reliable
24452.89,True,False,405,0x0000000000000000000000000000000000000a65,reliable
930.72,False,False,388,0x0000000000000000000000000000000000000a65,reliable
2969.66,True,False,223,0x0000000000000000000000000000000000000a65,reliable
4765.94,True,False,170,0x0000000000000000000000000000000000000a65,reliable
13404.05,True,False,122,0x0000000000000000000000000000000000000a65,reliable
313.88,False,False,1156,0x0000000000000000000000000000000000000a66,reliable
40372.48,True,False,962,0x0000000000000000000000000000000000000a66,reliable
50.0,True,False,958,0x0000000000000000000000000000000000000a66,reliable
1458.54,True,False,898,0x0000000000000000000000000000000000000a66,reliable
80854.13,True,False,835,0x0000000000000000000000000000000000000a66,reliable
4166.59,True,False,643,0x0000000000000000000000000000000000000a66,reliable
2004.49,True,False,574,0x0000000000000000000000000000000000000a66,reliable
5283.15,True,False,471,0x0000000000000000000000000000000000000a66,reliable
3103.13,True,False,271,0x0000000000000000000000000000000000000a66,reliable
324.09,True,False,169,0x0000000000000000000000000000000000000a66,reliable
4947.15,False,True,86,0x0000000000000000000000000000000000000a66,reliable
31400.26,False,False,1171,0x0000000000000000000000000000000000000a67,moderate
455840.41,True,False,1164,0x0000000000000000000000000000000000000a67,moderate
93706.43,False,True,1007,0x0000000000000000000000000000000000000a67,moderate
63752.04,True,False,375,0x0000000000000000000000000000000000000a67,moderate
4391.69,False,True,261,0x0000000000000000000000000000000000000a67,moderate
9724.99,True,False,161,0x0000000000000000000000000000000000000a67,moderate
21532.43,True,False,1104,0x0000000000000000000000000000000000000a68,reliable
319.57,True,False,1017,0x0000000000000000000000000000000000000a68,reliable
1527.97,True,False,988,0x0000000000000000000000000000000000000a68,reliable
92.11,False,False,927,0x0000000000000000000000000000000000000a68,reliable
628.19,True,False,860,0x0000000000000000000000000000000000000a68,reliable
7545.58,True,False,854,0x0000000000000000000000000000000000000a68,reliable
3326.38,True,False,697,0x0000000000000000000000000000000000000a68,reliable
14803.86,True,False,458,0x0000000000000000000000000000000000000a68,reliable
1944.85,True,False,436,0x0000000000000000000000000000000000000a68,reliable
532.83,True,False,333,0x0000000000000000000000000000000000000a68,reliable
1575.98,True,False,229,0x0000000000000000000000000000000000000a68,reliable
2752.97,False,False,184,0x0000000000000000000000000000000000000a68,reliable
8333.52,True,False,102,0x0000000000000000000000000000000000000a68,reliable
1715.04,True,False,908,0x0000000000000000000000000000000000000a69,reliable
12570.21,True,False,709,0x0000000000000000000000000000000000000a69,reliable
3598.93,True,False,622,0x0000000000000000000000000000000000000a69,reliable
4862.7,True,False,311,0x0000000000000000000000000000000000000a69,reliable
17338.2,True,False,1106,0x0000000000000000000000000000000000000a6a,moderate
3805.88,True,False,937,0x0000000000000000000000000000000000000a6a,moderate
876.76,True,False,690,0x0000000000000000000000000000000000000a6a,moderate
6976.99,False,True,420,0x0000000000000000000000000000000000000a6a,moderate
3154.27,True,False,397,0x0000000000000000000000000000000000000a6a,moderate
2088.31,True,False,318,0x0000000000000000000000000000000000000a6a,moderate
7301.74,True,False,315,0x0000000000000000000000000000000000000a6a,moderate
26287.91,True,False,310,0x0000000000000000000000000000000000000a6a,moderate
17664.2,True,False,126,0x0000000000000000000000000000000000000a6a,moderate
23860.26,True,False,114,0x0000000000000000000000000000000000000a6a,moderate
2214.53,True,False,50,0x0000000000000000000000000000000000000a6a,moderate
1821.09,True,False,1186,0x0000000000000000000000000000000000000a6b,reliable
705.2,True,False,1131,0x0000000000000000000000000000000000000a6b,reliable
2836.45,True,False,1051,0x0000000000000000000000000000000000000a6b,reliable
6002.25,True,False,1033,0x0000000000000000000000000000000000000a6b,reliable
74.76,True,False,933,0x0000000000000000000000000000000000000a6b,reliable
11074.77,True,False,853,0x0000000000000000000000000000000000000a6b,reliable
237.87,True,False,767,0x0000000000000000000000000000000000000a6b,reliable
517.39,False,False,719,0x0000000000000000000000000000000000000a6b,reliable
1122.15,True,False,643,0x0000000000000000000000000000000000000a6b,reliable
11438.86,False,False,547,0x0000000000000000000000000000000000000a6b,reliable
1887.86,True,False,374,0x0000000000000000000000000000000000000a6b,reliable
222.0,True,False,362,0x0000000000000000000000000000000000000a6b,reliable
20763.27,False,True,276,0x0000000000000000000000000000000000000a6b,reliable
5925.3,True,False,244,0x0000000000000000000000000000000000000a6b,reliable
812.79,True,False,156,0x0000000000000000000000000000000000000a6b,reliable
3774.35,True,False,123,0x0000000000000000000000000000000000000a6b,reliable
360638.65,True,False,106,0x0000000000000000000000000000000000000a6b,reliable
15299.41,True,False,1098,0x0000000000000000000000000000000000000a6c,reliable
580.19,True,False,905,0x0000000000000000000000000000000000000a6c,reliable
42351.21,True,False,805,0x0000000000000000000000000000000000000a6c,reliable
7518.25,True,False,1155,0x0000000000000000000000000000000000000a6d,reliable
562.28,True,False,989,0x0000000000000000000000000000000000000a6d,reliable
1900.53,True,False,981,0x0000000000000000000000000000000000000a6d,reliable
2035.82,True,False,944,0x0000000000000000000000000000000000000a6d,reliable
5817.0,True,False,944,0x0000000000000000000000000000000000000a6d,reliable
646.47,True,False,929,0x0000000000000000000000000000000000000a6d,reliable
12360.91,True,False,727,0x0000000000000000000000000000000000000a6d,reliable
452.98,True,False,650,0x0000000000000000000000000000000000000a6d,reliable
72874.55,True,False,647,0x0000000000000000000000000000000000000a6d,reliable
