wallet_id,wallet_type,wallet_age_days,total_loans,n_repaid,n_liquidated,repayment_rate,total_volume_usd,max_loan_usd,weighted_score,recency_weighted_score,protocol_diversity,avg_health_factor,default_label,default_prob,base_collateral,score_tier
0x0000000000000000000000000000000000000aa9,risky,243,8,5,3,0.625,121664.39,54427.86,659454.58,208727.5578,3,1.145,0,0.9535955994886645,1.5,Poor
0x0000000000000000000000000000000000000aaa,reliable,214,22,21,1,0.9545,520317.98,224055.24,1766317.52,437552.8045,8,2.093,1,0.4171629123190329,1.4254,Poor
0x0000000000000000000000000000000000000aab,moderate,169,5,4,1,0.8,73666.59,28111.47,340656.36,82883.7937,2,1.521,0,0.4915745705435901,1.4924,Poor
0x0000000000000000000000000000000000000aac,reliable,1099,8,8,0,1.0,168246.8,134043.01,1889333.22,418083.7667,4,2.305,0,0.04934057060612248,1.0944,Excellent
0x0000000000000000000000000000000000000aad,reliable,352,7,6,0,0.8571,88999.23,47917.66,716709.03,206028.6399,5,2.175,0,0.1508910098733124,1.1858,Good
0x0000000000000000000000000000000000000aae,moderate,236,9,6,1,0.6667,434071.5,217184.13,630967.57,189442.6313,2,1.697,1,0.8130636755162843,1.5,Poor
0x0000000000000000000000000000000000000aaf,risky,334,1,1,0,1.0,8915.98,8915.98,81097.19,7002.9624,1,1.086,0,0.09516790426913044,1.1357,Excellent
0x0000000000000000000000000000000000000ab0,moderate,343,4,4,0,1.0,21324.47,13012.5,196189.0,72526.0315,3,1.404,0,0.090485266674202,1.1314,Excellent
0x0000000000000000000000000000000000000ab1,reliable,1183,17,15,1,0.8824,364463.59,87861.48,3976665.14,1593995.3131,2,1.728,0,0.003957196618854939,1.0536,Excellent
0x0000000000000000000000000000000000000ab2,reliable,751,9,9,0,1.0,22994.7,7139.89,191576.32,48692.0451,4,2.411,0,0.1290965914713922,1.1662,Good
0x0000000000000000000000000000000000000ab3,reliable,1126,7,7,0,1.0,29833.2,10089.48,257875.68,99446.4987,3,2.072,0,0.11117465320633758,1.1501,Good
0x0000000000000000000000000000000000000ab4,moderate,1111,3,2,1,0.6667,67299.85,44078.38,634371.37,409305.097,2,1.485,0,0.41584253861622616,1.4243,Poor
0x0000000000000000000000000000000000000ab5,moderate,473,14,13,1,0.9286,397093.59,122122.26,4118232.26,2092552.3521,2,1.521,0,0.0002357975342361003,1.0502,Excellent
0x0000000000000000000000000000000000000ab6,moderate,1060,7,7,0,1.0,33884.1,13627.75,302614.95,88056.1901,1,1.12,0,0.14470005092350255,1.1802,Good
0x0000000000000000000000000000000000000ab7,moderate,96,10,9,1,0.9,117078.68,68014.25,1155921.62,285340.25,3,1.161,0,0.29652379758842096,1.3169,Fair
0x0000000000000000000000000000000000000ab8,reliable,676,4,4,0,1.0,23033.5,19229.41,217208.63,88984.1406,7,1.667,0,0.0950910815165503,1.1356,Excellent
0x0000000000000000000000000000000000000ab9,reliable,225,17,17,0,1.0,236143.42,79548.31,2459875.24,684345.1929,3,2.359,0,0.02082559598082987,1.0687,Excellent
0x0000000000000000000000000000000000000aba,reliable,157,14,13,0,0.9286,139376.38,36898.02,1351122.76,385227.8328,8,1.793,0,0.09219648122360717,1.133,Excellent
0x0000000000000000000000000000000000000abb,moderate,899,6,6,0,1.0,37655.94,29793.54,366967.55,72160.8329,2,1.107,0,0.144787554470682,1.1803,Good
0x0000000000000000000000000000000000000abc,moderate,91,8,8,0,1.0,45528.5,22806.07,434014.36,218958.641,1,1.169,0,0.06990050855306756,1.1129,Excellent
0x0000000000000000000000000000000000000abd,moderate,421,6,6,0,1.0,48418.94,31062.66,465193.48,38889.6019,2,1.275,0,0.13564716401131005,1.1721,Good
0x0000000000000000000000000000000000000abe,reliable,970,23,23,0,1.0,269821.11,117840.35,2841897.54,873532.308,6,1.492,0,0.032770478506587035,1.0795,Excellent
0x0000000000000000000000000000000000000abf,reliable,575,12,12,0,1.0,202346.67,130646.13,2219902.82,599410.9929,1,1.553,0,0.032350556908248736,1.0791,Excellent
0x0000000000000000000000000000000000000ac0,moderate,975,8,7,0,0.875,56395.87,25182.32,538355.34,116837.0246,2,1.47,0,0.2581696084999131,1.2824,Fair
0x0000000000000000000000000000000000000ac1,reliable,1076,7,7,0,1.0,25976.29,8662.12,223564.11,80929.5714,4,2.026,0,0.12003357671821187,1.158,Good
0x0000000000000000000000000000000000000ac2,reliable,1014,13,13,0,1.0,196529.69,58735.72,2029671.87,726469.3362,7,1.585,0,0.01986355793754414,1.0679,Excellent
0x0000000000000000000000000000000000000ac3,moderate,943,1,1,0,1.0,33767.82,33767.82,352106.96,45483.956,3,1.165,0,0.10966470785993604,1.1487,Good
0x0000000000000000000000000000000000000ac4,reliable,423,8,8,0,1.0,962660.48,610593.65,12541798.11,2014046.7584,6,2.167,0,0.00026509653644149017,1.0502,Excellent
0x0000000000000000000000000000000000000ac5,moderate,938,9,8,1,0.8889,154738.21,126180.5,1703789.59,1418021.5052,1,1.472,0,0.004403121616644297,1.054,Excellent
0x0000000000000000000000000000000000000ac6,reliable,421,18,18,0,1.0,211345.64,115681.28,2208700.53,342275.9213,7,1.443,0,0.15357212127729816,1.1882,Good
0x0000000000000000000000000000000000000ac7,reliable,1059,18,16,1,0.8889,214132.5,59781.48,1960552.03,500527.2677,2,1.595,0,0.3062075046133856,1.3256,Fair
0x0000000000000000000000000000000000000ac8,reliable,638,11,11,0,1.0,429086.49,120000.06,4813381.09,653476.0614,8,1.781,0,0.023944476053052725,1.0716,Excellent
0x0000000000000000000000000000000000000ac9,moderate,631,9,8,1,0.8889,1886308.12,1733526.67,26563857.64,19445585.6612,1,1.265,0,1.4731152190820068e-34,1.05,Excellent
0x0000000000000000000000000000000000000aca,reliable,1142,15,15,0,1.0,144327.34,82169.25,1479288.96,133394.2804,5,1.763,0,0.2552524669229317,1.2797,Fair
0x0000000000000000000000000000000000000acb,risky,985,9,9,0,1.0,258018.92,92176.18,2821555.84,899061.4147,1,1.252,0,0.007440464554918265,1.0567,Excellent
0x0000000000000000000000000000000000000acc,reliable,1037,22,22,0,1.0,957641.73,626507.14,11898259.74,2897539.1381,3,1.809,0,2.910682503978609e-05,1.05,Excellent
0x0000000000000000000000000000000000000acd,moderate,340,10,9,1,0.9,131442.1,67312.16,1322619.31,509538.1171,3,1.351,0,0.1400016634049786,1.176,Good
0x0000000000000000000000000000000000000ace,risky,620,4,2,2,0.5,134655.21,99316.86,-401445.05,-46426.8751,2,1.035,1,0.9816486528788825,1.5,Poor
0x0000000000000000000000000000000000000acf,reliable,299,8,6,0,0.75,86782.49,36868.99,256050.14,-16007.66,3,1.978,0,0.5037777910518162,1.5,Poor
0x0000000000000000000000000000000000000ad0,risky,113,1,0,1,0.0,16690.23,16690.23,-81136.54,-11630.9266,2,1.245,1,0.9952985832070523,1.5,Poor
0x0000000000000000000000000000000000000ad1,reliable,279,4,4,0,1.0,93180.11,77849.36,1010581.51,93527.698,3,1.549,0,0.0985328141084939,1.1387,Excellent
0x0000000000000000000000000000000000000ad2,risky,944,7,3,4,0.4286,675664.85,448380.41,4772281.36,-107488.9585,2,0.985,0,0.9997754438340172,1.5,Poor
0x0000000000000000000000000000000000000ad3,risky,1027,2,2,0,1.0,186319.06,184174.94,2249319.36,260788.5539,2,1.024,0,0.09160771083784736,1.1324,Excellent
0x0000000000000000000000000000000000000ad4,reliable,1058,21,20,0,0.9524,416635.14,159449.15,4057163.66,1854849.4398,3,2.126,0,0.0005074711436149905,1.0505,Excellent
0x0000000000000000000000000000000000000ad5,moderate,136,3,3,0,1.0,37519.52,29848.21,373236.24,177612.8509,3,1.606,0,0.05063164221182432,1.0956,Excellent
0x0000000000000000000000000000000000000ad6,moderate,595,9,9,0,1.0,62993.45,29583.06,603977.85,148856.4939,2,1.689,0,0.10680438791095592,1.1461,Good
0x0000000000000000000000000000000000000ad7,reliable,166,20,19,0,0.95,510149.42,314141.57,5806293.46,1545299.4051,2,1.786,0,0.002622675287454616,1.0524,Excellent
0x0000000000000000000000000000000000000ad8,reliable,937,6,6,0,1.0,113496.1,97102.55,1259355.65,796642.8519,8,1.555,0,0.008944809250635568,1.0581,Excellent
0x0000000000000000000000000000000000000ad9,risky,1095,2,2,0,1.0,79180.31,67460.75,859919.13,243766.6753,1,0.94,0,0.06651237055344376,1.1099,Excellent
0x0000000000000000000000000000000000000ada,risky,419,6,5,1,0.8333,36706.18,26808.19,348347.59,159175.9625,3,1.264,0,0.42186990543282493,1.4297,Poor
0x0000000000000000000000000000000000000adb,reliable,164,17,17,0,1.0,248556.69,116543.81,2718001.24,526223.1643,8,2.216,0,0.05136746551027494,1.0962,Excellent
0x0000000000000000000000000000000000000adc,reliable,1158,5,5,0,1.0,22588.96,12819.56,198271.29,35296.6315,6,2.137,0,0.1261491838885475,1.1635,Good
0x0000000000000000000000000000000000000add,reliable,811,10,9,0,0.9,124143.12,51166.17,828208.11,226812.2976,8,1.712,0,0.1889922773000664,1.2201,Good
0x0000000000000000000000000000000000000ade,reliable,745,4,4,0,1.0,76761.84,56803.48,806777.58,291887.1658,1,2.374,0,0.03635071792868938,1.0827,Excellent
0x0000000000000000000000000000000000000adf,moderate,330,4,4,0,1.0,568204.75,547634.93,7429657.9,2086516.6144,2,1.566,0,0.00011394549962955304,1.0501,Excellent
0x0000000000000000000000000000000000000ae0,reliable,305,6,6,0,1.0,155234.07,83993.11,1671070.76,612464.1917,1,1.917,0,0.012067733795627844,1.0609,Excellent
0x0000000000000000000000000000000000000ae1,reliable,709,16,16,0,1.0,145879.55,69770.4,1492992.85,342693.4569,3,1.463,0,0.11537853725554777,1.1538,Good
0x0000000000000000000000000000000000000ae2,reliable,837,21,21,0,1.0,313900.63,76933.71,3259000.44,1255833.3163,4,1.706,0,0.0038900819309120645,1.0535,Excellent
0x0000000000000000000000000000000000000ae3,moderate,551,12,11,0,0.9167,84208.67,37650.4,769915.09,157339.9633,1,1.275,0,0.23143701405610803,1.2583,Fair
0x0000000000000000000000000000000000000ae4,reliable,1087,4,4,0,1.0,55905.19,45879.16,577273.14,36242.1054,7,1.525,0,0.1512673494353731,1.1861,Good
0x0000000000000000000000000000000000000ae5,moderate,1165,12,11,0,0.9167,649444.37,511045.44,8076101.95,3772140.4296,2,1.132,0,3.5583698668303166e-07,1.05,Excellent
0x0000000000000000000000000000000000000ae6,risky,874,9,8,1,0.8889,571135.95,218621.15,6453463.85,1802911.0309,1,1.027,0,0.0013236045025246134,1.0512,Excellent
0x0000000000000000000000000000000000000ae7,reliable,735,6,5,1,0.8333,52197.45,30384.7,471537.04,263563.9166,3,1.562,0,0.32441465356534804,1.342,Fair
0x0000000000000000000000000000000000000ae8,moderate,227,8,8,0,1.0,87849.46,33201.43,865708.27,510318.2554,2,1.488,0,0.020773071989202415,1.0687,Excellent
0x0000000000000000000000000000000000000ae9,risky,710,5,4,1,0.8,71677.48,28827.61,716053.33,139742.7619,3,1.146,0,0.5122851241273134,1.5,Poor
0x0000000000000000000000000000000000000aea,risky,669,9,7,2,0.7778,428174.82,202724.43,3944662.15,227179.4541,3,1.229,0,0.8553264809033754,1.5,Poor
0x0000000000000000000000000000000000000aeb,reliable,958,24,23,1,0.9583,1349410.77,542852.27,16467935.96,1510450.7715,1,1.494,0,0.03683816616564722,1.0832,Excellent
0x0000000000000000000000000000000000000aec,moderate,133,6,6,0,1.0,22272.37,6792.18,186572.11,115463.5246,2,1.132,0,0.08768099580439871,1.1289,Excellent
0x0000000000000000000000000000000000000aed,reliable,1185,5,4,0,0.8,106911.77,89494.34,-355773.93,-264771.3163,4,1.728,1,0.7524778800723473,1.5,Poor
0x0000000000000000000000000000000000000aee,reliable,857,16,16,0,1.0,127574.79,31698.75,1226161.13,507721.3755,8,2.272,0,0.0463235170132822,1.0917,Excellent
0x0000000000000000000000000000000000000aef,reliable,707,18,18,0,1.0,165367.2,45329.67,1641208.98,701746.3841,3,2.032,0,0.024336103061033735,1.0719,Excellent
0x0000000000000000000000000000000000000af0,moderate,69,2,2,0,1.0,14714.67,13962.28,138242.87,114009.2647,2,1.181,0,0.06195843362953096,1.1058,Excellent
0x0000000000000000000000000000000000000af1,risky,457,3,3,0,1.0,213112.87,201507.65,2566683.9,2053238.2435,3,1.036,0,3.880035437068192e-05,1.05,Excellent
0x0000000000000000000000000000000000000af2,moderate,217,1,1,0,1.0,287.33,287.33,1627.47,334.9424,2,1.236,0,0.08865242403417126,1.1298,Excellent
0x0000000000000000000000000000000000000af3,reliable,448,10,10,0,1.0,113860.47,44288.91,1133670.22,296562.3311,8,1.49,0,0.07460958358952692,1.1171,Excellent
0x0000000000000000000000000000000000000af4,reliable,387,4,4,0,1.0,3370.69,1930.74,23899.85,3716.1823,4,1.953,0,0.10080408228572667,1.1407,Good
0x0000000000000000000000000000000000000af5,reliable,872,5,4,0,0.8,264320.58,224277.35,3005938.64,433415.962,7,1.626,0,0.19067165849609008,1.2216,Good
0x0000000000000000000000000000000000000af6,moderate,583,2,1,0,0.5,1220.94,912.37,5334.9,3319.4821,2,1.634,0,0.7488144833366595,1.5,Poor
0x0000000000000000000000000000000000000af7,risky,472,3,2,1,0.6667,152569.98,145434.33,1711877.26,609007.4985,2,1.048,0,0.28628885900242307,1.3077,Fair
0x0000000000000000000000000000000000000af8,reliable,260,4,4,0,1.0,73405.29,46795.01,769251.15,76739.2237,5,1.705,0,0.09229161332534534,1.1331,Excellent
0x0000000000000000000000000000000000000af9,reliable,856,3,3,0,1.0,68055.92,65131.05,744172.5,230892.4663,6,1.611,0,0.06190136389338303,1.1057,Excellent
0x0000000000000000000000000000000000000afa,risky,433,5,5,0,1.0,177588.44,163386.06,2080388.01,555772.0715,1,1.25,0,0.024430582567562587,1.072,Excellent
0x0000000000000000000000000000000000000afb,risky,736,2,1,0,0.5,19432.55,17946.25,170358.47,123782.7481,3,0.901,0,0.7171017557173454,1.5,Poor
0x0000000000000000000000000000000000000afc,reliable,1074,21,20,0,0.9524,493676.1,124292.75,4060669.04,1362805.7424,5,1.402,0,0.004895245530758741,1.0544,Excellent
0x0000000000000000000000000000000000000afd,moderate,620,6,5,1,0.8333,37997.73,25645.08,362824.78,205780.0725,3,1.683,0,0.3591600865294692,1.3732,Poor
0x0000000000000000000000000000000000000afe,moderate,373,7,6,1,0.8571,119871.01,48762.44,815710.7,141524.5518,3,1.622,0,0.41461529685586085,1.4232,Poor
0x0000000000000000000000000000000000000aff,moderate,1118,1,1,0,1.0,4001.89,4001.89,33194.76,1277.4398,1,1.558,0,0.10852395498941926,1.1477,Good
0x0000000000000000000000000000000000000b00,reliable,457,13,13,0,1.0,72231.43,30698.32,671068.01,136504.8474,7,1.464,0,0.16824616569057377,1.2014,Good
0x0000000000000000000000000000000000000b01,reliable,879,16,14,1,0.875,114630.15,24217.26,918008.27,407222.8326,6,1.741,0,0.3337191394015819,1.3503,Fair
0x0000000000000000000000000000000000000b02,moderate,382,3,2,1,0.6667,975408.11,965011.86,-6558218.16,-1125983.4969,3,1.209,1,0.9999448079564975,1.5,Poor
0x0000000000000000000000000000000000000b03,risky,191,4,2,1,0.5,275700.73,251827.23,-1518192.1,-497629.4431,3,1.181,1,0.9955500606065825,1.5,Poor
0x0000000000000000000000000000000000000b04,reliable,85,19,18,0,0.9474,175533.91,47931.49,1291969.83,205835.6108,5,1.917,0,0.22568780292601343,1.2531,Fair
0x0000000000000000000000000000000000000b05,moderate,155,10,9,1,0.9,108785.38,51664.19,939303.22,576740.4278,2,1.276,0,0.09710433598002662,1.1374,Excellent
0x0000000000000000000000000000000000000b06,reliable,117,4,4,0,1.0,9806.57,5174.8,80561.75,28525.6705,8,1.81,0,0.09309020479487176,1.1338,Excellent
0x0000000000000000000000000000000000000b07,moderate,102,8,6,2,0.75,167616.53,96170.97,1781674.85,637817.0724,2,1.363,0,0.35330751313122855,1.368,Poor
0x0000000000000000000000000000000000000b08,moderate,306,12,12,0,1.0,290123.81,248123.12,3441218.71,715292.4665,2,1.572,0,0.0283919134475313,1.0756,Excellent
0x0000000000000000000000000000000000000b09,reliable,1062,16,16,0,1.0,99231.9,21977.29,914564.79,354329.6158,4,1.659,0,0.10055525977338949,1.1405,Good
0x0000000000000000000000000000000000000b0a,moderate,752,6,6,0,1.0,52205.58,42022.68,527816.73,106488.83,1,1.445,0,0.11391419584454447,1.1525,Good
0x0000000000000000000000000000000000000b0b,reliable,486,23,22,0,0.9565,80976.34,39708.89,748691.66,122663.7268,5,1.809,0,0.3984665377868848,1.4086,Poor
0x0000000000000000000000000000000000000b0c,moderate,824,12,12,0,1.0,178618.54,71179.11,1860527.73,474435.4314,3,1.432,0,0.050870739411071515,1.0958,Excellent
0x0000000000000000000000000000000000000b0d,reliable,907,5,5,0,1.0,61071.64,25583.57,589641.51,242057.8449,8,1.711,0,0.06193875215587766,1.1057,Excellent
0x0000000000000000000000000000000000000b0e,moderate,422,2,0,1,0.0,31453.95,28884.39,-158425.04,-47650.8338,3,1.225,1,0.9969430953472698,1.5,Poor
0x0000000000000000000000000000000000000b0f,risky,77,2,2,0,1.0,5072.49,4209.55,40964.93,13578.6232,2,1.055,0,0.09319854748552275,1.1339,Excellent
0x0000000000000000000000000000000000000b10,reliable,1164,3,3,0,1.0,4469.79,4356.99,36968.13,15895.4843,6,2.217,0,0.1098930053542468,1.1489,Good
0x0000000000000000000000000000000000000b11,reliable,823,9,9,0,1.0,39016.43,11039.03,345621.72,109414.4693,3,2.478,0,0.10259346335591774,1.1423,Good
0x0000000000000000000000000000000000000b12,moderate,819,14,14,0,1.0,291472.05,68023.26,3054049.44,1155398.2546,2,1.659,0,0.002976476174028492,1.0527,Excellent
0x0000000000000000000000000000000000000b13,moderate,203,13,11,1,0.8462,207326.11,107204.2,2164754.81,649360.7078,2,1.143,0,0.16321702887382414,1.1969,Good
0x0000000000000000000000000000000000000b14,reliable,1004,17,14,1,0.8235,198916.31,90692.12,1485694.06,253029.3743,8,1.776,0,0.677785109838393,1.5,Poor
0x0000000000000000000000000000000000000b15,moderate,682,12,11,0,0.9167,158628.77,95677.95,1197087.77,253609.1152,3,1.494,0,0.2006524419296881,1.2306,Fair
0x0000000000000000000000000000000000000b16,reliable,727,17,17,0,1.0,235230.1,69271.81,2446610.8,829162.5256,2,2.278,0,0.012988873739567208,1.0617,Excellent
0x0000000000000000000000000000000000000b17,moderate,619,2,2,0,1.0,1327357.99,1323796.62,18689382.74,13506820.4532,2,1.193,0,5.405749995919388e-25,1.05,Excellent
0x0000000000000000000000000000000000000b18,reliable,185,7,7,0,1.0,120458.22,72754.1,1281687.33,195516.6121,8,1.849,0,0.07943232276521107,1.1215,Excellent
0x0000000000000000000000000000000000000b19,moderate,245,10,10,0,1.0,251992.26,94826.59,2675181.54,378903.8657,2,1.663,0,0.05216155110911922,1.0969,Excellent
0x0000000000000000000000000000000000000b1a,moderate,675,2,2,0,1.0,11785.02,11480.55,109068.02,16025.6338,3,1.617,0,0.10001312198555311,1.14,Good
0x0000000000000000000000000000000000000b1b,reliable,32,19,16,1,0.8421,98940.18,40527.94,266327.94,33244.0412,5,2.056,1,0.7467708252231965,1.5,Poor
0x0000000000000000000000000000000000000b1c,risky,345,5,5,0,1.0,54864.53,25802.59,525941.4,35064.7666,2,1.014,0,0.13057987899288692,1.1675,Good
0x0000000000000000000000000000000000000b1d,reliable,266,10,10,0,1.0,118976.67,83455.36,1253978.54,244907.7919,4,2.384,0,0.07290883636727176,1.1156,Excellent
0x0000000000000000000000000000000000000b1e,reliable,461,3,3,0,1.0,8239.3,7701.17,71958.03,6569.5064,1,2.257,0,0.08439573289461452,1.126,Excellent
0x0000000000000000000000000000000000000b1f,reliable,149,11,9,1,0.8182,62576.81,21332.07,562165.08,138345.8832,1,1.713,0,0.5127369902032256,1.5,Poor
0x0000000000000000000000000000000000000b20,reliable,690,12,11,0,0.9167,159458.14,61189.53,1142436.27,836573.4898,3,1.61,0,0.016369870016947227,1.0647,Excellent
0x0000000000000000000000000000000000000b21,reliable,716,15,14,0,0.9333,134358.75,47481.99,1330629.5,414230.7165,1,1.577,0,0.1044514758264181,1.144,Good
0x0000000000000000000000000000000000000b22,reliable,933,5,5,0,1.0,101364.91,54412.71,1047948.53,185451.7294,5,1.47,0,0.08945902003491144,1.1305,Excellent
0x0000000000000000000000000000000000000b23,moderate,739,11,11,0,1.0,136483.08,86663.54,1425514.61,223451.5567,1,1.12,0,0.1384586648803179,1.1746,Good
0x0000000000000000000000000000000000000b24,reliable,788,12,11,1,0.9167,100544.56,33334.47,956416.0,203853.393,6,2.254,0,0.35259763738844635,1.3673,Poor
0x0000000000000000000000000000000000000b25,reliable,791,19,16,0,0.8421,660376.64,281705.89,1690899.11,-392063.0392,7,2.176,0,0.9609513878836261,1.5,Poor
0x0000000000000000000000000000000000000b26,reliable,565,14,13,0,0.9286,179367.36,35431.14,1464060.98,839977.7463,4,2.284,0,0.012829401050189962,1.0615,Excellent
0x0000000000000000000000000000000000000b27,risky,706,9,7,1,0.7778,121896.42,38053.88,1020260.74,403333.2222,1,1.049,0,0.3659945610031845,1.3794,Poor
0x0000000000000000000000000000000000000b28,reliable,613,4,4,0,1.0,28349.43,20289.66,264996.23,107824.1926,2,1.738,0,0.0791956556454131,1.1213,Excellent
0x0000000000000000000000000000000000000b29,risky,801,2,2,0,1.0,258432.52,192890.43,3074346.05,232337.5573,1,1.129,0,0.09397398752545742,1.1346,Excellent
0x0000000000000000000000000000000000000b2a,reliable,375,5,5,0,1.0,24697.94,10431.38,218041.26,70853.7601,5,2.216,0,0.08125352777046566,1.1231,Excellent
0x0000000000000000000000000000000000000b2b,reliable,1162,12,12,0,1.0,164126.7,55632.71,1705491.7,345404.6346,2,1.459,0,0.08913950779669712,1.1302,Excellent
0x0000000000000000000000000000000000000b2c,moderate,142,1,1,0,1.0,5286.43,5286.43,45321.03,12958.0383,1,1.158,0,0.08435976903367796,1.1259,Excellent
0x0000000000000000000000000000000000000b2d,reliable,1005,13,13,0,1.0,215741.77,156513.68,2386010.74,261153.3189,5,1.918,0,0.16508184003512566,1.1986,Good
0x0000000000000000000000000000000000000b2e,reliable,719,11,10,1,0.9091,107607.56,43780.88,916061.38,344076.0057,8,1.638,0,0.2639408066524349,1.2875,Fair
0x0000000000000000000000000000000000000b2f,risky,101,9,6,3,0.6667,256474.39,91482.49,1832316.66,51431.8688,3,0.999,0,0.9749885135694115,1.5,Poor
0x0000000000000000000000000000000000000b30,reliable,127,23,21,0,0.913,408885.06,231234.57,4402662.28,397777.5825,5,2.472,0,0.2871976347171587,1.3085,Fair
0x0000000000000000000000000000000000000b31,reliable,659,21,20,0,0.9524,244618.37,96047.19,868778.77,212414.0448,1,2.483,0,0.2792949831484771,1.3014,Fair
0x0000000000000000000000000000000000000b32,reliable,803,6,6,0,1.0,85786.26,46751.87,873092.16,301610.8482,4,2.236,0,0.04462879918170189,1.0902,Excellent
0x0000000000000000000000000000000000000b33,moderate,418,2,2,0,1.0,128447.6,85805.33,1429328.75,100987.0635,2,1.607,0,0.08446064268541749,1.126,Excellent
0x0000000000000000000000000000000000000b34,moderate,477,7,6,1,0.8571,159003.51,129102.53,1714177.35,964870.7022,3,1.294,0,0.029689812364281948,1.0767,Excellent
0x0000000000000000000000000000000000000b35,reliable,677,23,19,1,0.8261,237424.35,55442.56,1459371.09,143623.4953,5,2.17,0,0.7917483129405735,1.5,Poor
0x0000000000000000000000000000000000000b36,moderate,220,7,5,2,0.7143,411002.53,195814.94,2432746.88,549823.4674,2,1.613,0,0.5697365910790563,1.5,Poor
0x0000000000000000000000000000000000000b37,risky,876,2,1,1,0.5,76497.14,41937.15,265792.72,-45096.5225,2,1.153,0,0.9352331096110514,1.5,Poor
0x0000000000000000000000000000000000000b38,moderate,94,7,4,2,0.5714,113354.44,60419.46,1045149.7,383372.5993,3,1.271,0,0.8181832364735611,1.5,Poor
0x0000000000000000000000000000000000000b39,moderate,465,8,8,0,1.0,13248.37,4381.72,102574.6,30637.5728,3,1.475,0,0.14617032410156955,1.1816,Good
0x0000000000000000000000000000000000000b3a,reliable,227,21,20,1,0.9524,611127.98,367755.59,7314473.13,2007979.27,2,1.627,0,0.001288593288032882,1.0512,Excellent
0x0000000000000000000000000000000000000b3b,reliable,539,4,4,0,1.0,14286.5,7421.45,120944.94,19927.1352,1,1.525,0,0.10942040527275024,1.1485,Good
0x0000000000000000000000000000000000000b3c,reliable,993,20,18,0,0.9,804752.93,368220.53,9371322.11,4237914.9025,4,2.227,0,4.317712144936878e-08,1.05,Excellent
0x0000000000000000000000000000000000000b3d,risky,935,5,4,1,0.8,133754.91,95326.88,1407477.19,251930.4551,1,1.059,0,0.4744009028620821,1.477,Poor
0x0000000000000000000000000000000000000b3e,moderate,1130,5,4,1,0.8,41209.74,25228.97,373225.01,101058.1172,1,1.483,0,0.5553601923565559,1.5,Poor
0x0000000000000000000000000000000000000b3f,reliable,519,3,3,0,1.0,120256.47,117308.44,1391629.86,68133.5392,6,2.454,0,0.1010127333897841,1.1409,Good
0x0000000000000000000000000000000000000b40,reliable,343,24,24,0,1.0,194708.81,46244.57,1908428.91,681508.9656,7,1.943,0,0.04368421082550853,1.0893,Excellent
0x0000000000000000000000000000000000000b41,risky,933,1,1,0,1.0,5895.17,5895.17,51182.21,5110.4242,1,1.278,0,0.10944728760283634,1.1485,Good
0x0000000000000000000000000000000000000b42,reliable,789,10,9,0,0.9,170373.8,127892.85,1840867.06,328318.5641,2,1.431,0,0.16607774437925601,1.1995,Good
0x0000000000000000000000000000000000000b43,moderate,575,4,4,0,1.0,138197.93,78314.04,1492910.84,360845.9264,2,1.478,0,0.03679880007872588,1.0831,Excellent
0x0000000000000000000000000000000000000b44,reliable,931,19,18,0,0.9474,358560.77,182136.27,3791496.41,855119.9827,3,2.256,0,0.03325734092047496,1.0799,Excellent
0x0000000000000000000000000000000000000b45,reliable,88,24,23,0,0.9583,227253.29,78778.37,2248915.84,387932.6919,2,1.934,0,0.17270028367386162,1.2054,Good
0x0000000000000000000000000000000000000b46,moderate,86,6,5,1,0.8333,72471.17,28132.56,275890.74,83386.9389,1,1.635,1,0.4388857802524401,1.445,Poor
0x0000000000000000000000000000000000000b47,reliable,977,7,7,0,1.0,52412.13,15281.91,479726.38,92643.1894,1,1.461,0,0.12722551380591962,1.1645,Good
0x0000000000000000000000000000000000000b48,moderate,1136,7,7,0,1.0,72416.27,52958.69,745575.03,88523.9603,2,1.176,0,0.16813153393533686,1.2013,Good
0x0000000000000000000000000000000000000b49,reliable,511,17,17,0,1.0,189520.39,40729.91,1855388.94,611967.7154,4,2.138,0,0.02935351697788206,1.0764,Excellent
0x0000000000000000000000000000000000000b4a,reliable,633,5,5,0,1.0,13062.14,7657.24,108538.26,40433.2646,2,2.336,0,0.09172438697571154,1.1326,Excellent
0x0000000000000000000000000000000000000b4b,reliable,280,23,21,0,0.913,191921.05,55472.9,1467830.07,404529.6392,6,1.897,0,0.20131022480450833,1.2312,Fair
0x0000000000000000000000000000000000000b4c,risky,309,8,5,3,0.625,436103.8,363499.67,-1632275.46,8224.6453,2,1.255,1,0.9938376390245293,1.5,Poor
0x0000000000000000000000000000000000000b4d,reliable,891,21,21,0,1.0,679368.38,266943.22,7998195.83,2718866.1024,5,2.038,0,1.2908805928642503e-05,1.05,Excellent
0x0000000000000000000000000000000000000b4e,reliable,1192,7,7,0,1.0,431461.7,179826.37,5049010.38,1586304.3034,8,1.748,0,0.0004499517233633136,1.0504,Excellent
0x0000000000000000000000000000000000000b4f,reliable,253,24,20,3,0.8333,904816.34,655815.84,11132324.19,4661909.963,2,1.861,0,6.776031494341617e-07,1.05,Excellent
0x0000000000000000000000000000000000000b50,reliable,53,15,15,0,1.0,123212.86,38667.36,1200873.27,253724.6832,7,2.328,0,0.09055174915689625,1.1315,Excellent
